CSI_DATA,AP,98:F4:AB:29:67:94,-71,11,1,2,1,1,1,0,0,0,0,-96,0,6,1,51566877,0,84,0,0,51.9483,384,[84 -64 4 0 0 0 0 0 0 0 0 0 27 -5 26 -3 26 -4 25 -2 24 -2 24 -1 22 0 21 0 23 1 22 0 21 0 20 0 22 -1 20 1 19 1 20 1 18 0 17 -1 17 0 17 1 15 0 15 1 14 1 16 -1 14 -1 14 -1 0 0 12 -2 12 -3 12 -2 11 -2 10 -3 11 -3 10 -4 9 -4 9 -5 8 -6 8 -6 7 -5 7 -7 7 -8 6 -8 8 -8 6 -8 5 -8 6 -9 6 -8 6 -10 5 -9 4 -9 3 -10 5 -10 4 -11 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,98:F4:AB:29:67:94,-73,11,1,4,1,1,1,0,0,0,0,-96,0,6,1,51652577,0,84,0,0,52.034,384,[84 -64 4 0 0 0 0 0 0 0 0 0 21 -18 20 -17 24 -17 21 -16 21 -15 22 -14 22 -14 20 -13 22 -13 21 -11 21 -12 20 -12 21 -12 20 -11 19 -10 18 -12 17 -10 16 -11 17 -10 16 -10 14 -10 14 -10 15 -9 13 -8 12 -8 13 -8 0 0 10 -10 10 -9 10 -9 8 -9 7 -9 7 -10 7 -8 5 -9 5 -9 4 -9 4 -8 3 -9 2 -9 -1 -11 1 -11 3 -11 1 -10 -1 -10 -1 -12 -1 -11 -1 -11 0 -12 -1 -12 -2 -12 -2 -12 -3 -12 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,98:F4:AB:29:67:94,-73,11,1,4,1,1,1,0,0,0,0,-96,0,6,1,51742559,0,84,0,0,52.124,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -14 -27 -12 -25 -10 -25 -11 -25 -9 -25 -9 -25 -8 -24 -6 -24 -9 -23 -5 -24 -6 -25 -3 -24 -5 -23 -5 -24 -4 -21 -6 -22 -4 -21 -2 -20 -4 -18 -2 -19 -1 -20 -5 -17 -1 -17 -4 -14 -4 -16 -5 -15 0 0 -4 -14 -5 -15 -6 -11 -6 -11 -5 -11 -5 -11 -7 -11 -6 -9 -7 -9 -8 -8 -7 -9 -7 -7 -8 -6 -9 -7 -7 -8 -10 -6 -10 -7 -9 -8 -10 -5 -11 -6 -11 -6 -11 -5 -9 -5 -12 -4 -11 -5 -10 -4 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,98:F4:AB:29:67:94,-73,11,1,4,1,1,1,0,0,0,0,-96,0,6,1,51830729,0,84,0,0,52.2122,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -7 -29 -7 -28 -6 -28 -5 -29 -6 -28 -3 -28 -2 -25 -1 -27 -3 -27 0 -26 -2 -26 -2 -24 0 -23 -2 -25 -1 -24 -1 -25 -2 -18 0 -21 0 -19 0 -19 0 -20 0 -19 -2 -16 -3 -16 0 -17 -2 -17 0 0 -2 -16 -3 -15 -3 -13 -3 -14 -2 -14 -3 -13 -3 -12 -4 -12 -3 -13 -5 -11 -7 -10 -6 -9 -7 -10 -7 -10 -8 -10 -10 -10 -8 -10 -8 -7 -10 -8 -9 -9 -8 -8 -10 -6 -10 -8 -11 -7 -10 -8 -11 -7 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,98:F4:AB:29:67:94,-72,11,1,4,1,1,1,0,0,0,0,-96,0,6,1,51925116,0,84,0,0,52.3064,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -14 -22 -13 -23 -13 -23 -12 -23 -11 -21 -9 -22 -10 -23 -9 -23 -9 -22 -8 -20 -9 -20 -9 -21 -8 -22 -7 -20 -6 -20 -7 -20 -7 -19 -6 -17 -6 -17 -4 -16 -6 -15 -5 -15 -5 -14 -6 -13 -6 -12 -6 -14 0 0 -7 -12 -6 -11 -7 -12 -6 -11 -6 -9 -4 -9 -6 -9 -7 -8 -7 -8 -7 -7 -8 -6 -7 -5 -9 -7 -9 -5 -9 -5 -10 -5 -10 -4 -9 -4 -10 -3 -10 -3 -10 -3 -12 -3 -9 -2 -11 -1 -12 0 -11 -1 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,98:F4:AB:29:67:94,-71,11,1,2,1,1,1,0,0,0,0,-96,0,6,1,52013237,0,84,0,0,52.3947,384,[84 -64 4 0 0 0 0 0 0 0 0 0 26 -2 25 -1 27 -1 26 -2 27 0 23 2 23 1 23 3 23 2 22 4 23 2 22 2 22 4 21 2 19 3 20 3 18 3 18 2 17 3 17 2 17 2 17 2 15 2 14 2 14 1 14 1 0 0 12 0 12 -1 12 -1 12 -2 11 -1 10 -2 9 -3 9 -4 9 -2 9 -4 8 -4 8 -4 9 -6 7 -6 8 -7 7 -7 7 -7 6 -8 6 -7 6 -8 7 -9 6 -9 7 -8 7 -10 5 -9 5 -10 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,98:F4:AB:29:67:94,-73,11,1,4,1,1,1,0,0,0,0,-96,0,6,1,52103378,0,84,0,0,52.4848,384,[84 -64 4 0 0 0 0 0 0 0 0 0 22 -16 21 -15 22 -17 21 -15 21 -14 20 -12 22 -11 22 -10 21 -10 22 -9 21 -9 20 -8 20 -9 20 -7 18 -8 19 -9 17 -7 18 -8 16 -8 15 -6 15 -7 16 -6 14 -5 13 -5 13 -7 13 -7 0 0 11 -7 12 -7 10 -7 9 -7 9 -6 9 -8 9 -7 7 -8 6 -8 5 -7 4 -8 4 -8 3 -9 4 -9 3 -10 2 -9 2 -10 1 -9 1 -11 1 -11 2 -10 0 -12 0 -11 0 -12 0 -12 0 -11 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,98:F4:AB:29:67:94,-73,11,1,4,1,1,1,0,0,0,0,-96,0,6,1,52192170,0,84,0,0,52.5736,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -27 1 -28 0 -26 0 -27 -2 -25 -1 -25 -3 -26 -4 -25 -4 -25 -4 -21 -6 -22 -3 -22 -3 -23 -5 -21 -6 -20 -5 -20 -4 -19 -4 -18 -4 -18 -5 -17 -6 -16 -6 -16 -5 -16 -4 -14 -4 -14 -4 -15 -2 0 0 -14 -2 -14 -2 -12 -2 -13 0 -13 -2 -13 0 -11 1 -12 1 -11 2 -9 2 -9 3 -10 3 -9 4 -9 5 -10 5 -9 4 -9 6 -8 6 -8 6 -8 6 -8 8 -8 7 -8 5 -7 8 -8 8 -7 9 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,98:F4:AB:29:67:94,-72,11,1,2,1,1,1,0,0,0,0,-96,0,6,1,52283458,0,84,0,0,52.6649,384,[84 -64 4 0 0 0 0 0 0 0 0 0 27 -6 28 -4 26 -6 26 -1 27 -2 27 -2 25 0 26 -1 25 0 24 2 23 -1 23 0 23 -2 23 -1 20 0 18 -1 20 -2 20 0 23 -3 17 1 15 1 18 1 14 1 15 1 15 -1 14 0 0 0 14 -1 13 -2 13 -2 12 -1 11 -3 11 -1 10 -2 9 -3 9 -3 8 -5 8 -5 7 -5 9 -8 8 -8 7 -7 7 -7 7 -8 6 -7 7 -9 6 -8 6 -8 6 -10 6 -10 4 -10 5 -11 4 -11 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,98:F4:AB:29:67:94,-72,11,1,2,1,1,1,0,0,0,0,-96,0,6,1,52378009,0,84,0,0,52.7594,384,[84 -64 4 0 0 0 0 0 0 0 0 0 2 32 1 29 1 31 -3 29 1 32 -2 28 -2 28 -4 26 -4 29 -3 27 -3 26 -5 24 -5 24 -4 24 -6 23 -5 24 -4 22 -4 22 -5 21 -5 18 -5 19 -4 17 -5 16 -4 16 -2 16 -1 16 0 0 -2 15 0 16 0 13 0 13 -1 12 1 12 1 12 1 10 2 12 5 8 5 9 4 9 4 9 6 10 5 9 6 8 7 10 8 7 8 9 9 6 7 8 7 8 9 8 8 8 9 9 11 6 0 0 0 0 0 0 0 0 0 0 ]
