LOC/COUNT: 459 | EXTRACTED SUB30: 22.80 | RAW STRING: CSI_DATA,AP,98:F4:AB:29:67:94,-61,11,1,4,1,1,1,0,0,0,0,-96,0,6,1,59323008,0,84,0,0,59.706,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -19 15 -19 14 -21 15 -21 14 -22 14 -21 11 -23 12 -22 10 -22 12 -23 11 -23 11 -24 9 -25 10 -24 9 -23 9 -25 10 -23 9 -24 9 -23 7 -23 7 -23 7 -23 7 -22 7 -22 7 -22 6 -21 7 0 0 -21 7 -21 8 -20 8 -20 8 -18 7 -19 7 -18 7 -18 7 -18 8 -17 9 -17 9 -16 8 -16 9 -15 9 -15 10 -14 10 -15 11 -14 10 -14 11 -13 10 -13 10 -12 10 -12 11 -12 12 -11 10 -11 11 0 0 0 0 0 0 0 0 0 0 ]
LOC/COUNT: 460 | EXTRACTED SUB30: 8.25 | RAW STRING: CSI_DATA,AP,98:F4:AB:29:67:94,-63,11,1,4,1,1,1,0,0,0,0,-96,0,6,1,59414040,0,84,0,0,59.797,384,[84 -64 4 0 0 0 0 0 0 0 0 0 9 -5 8 -5 8 -3 9 -4 8 -4 8 -3 9 -3 9 -2 8 -3 9 -3 9 -3 10 -3 9 -3 9 -3 8 -2 9 -2 9 -2 8 -2 8 -1 8 -2 8 -1 8 -1 8 -2 8 -2 8 -2 7 -2 0 0 7 -2 8 -2 7 -2 7 -2 6 -2 7 -2 7 -2 6 -2 6 -3 6 -3 6 -3 6 -3 5 -3 5 -3 5 -3 5 -3 5 -4 5 -4 5 -4 4 -4 4 -4 4 -4 4 -4 4 -4 4 -4 3 -4 0 0 0 0 0 0 0 0 0 0 ]
LOC/COUNT: 461 | EXTRACTED SUB30: 9.85 | RAW STRING: CSI_DATA,AP,98:F4:AB:29:67:94,-62,11,1,4,1,1,1,0,0,0,0,-96,0,6,1,59501301,0,84,0,0,59.8841,384,[84 -64 4 0 0 0 0 0 0 0 0 0 1 -11 1 -10 2 -11 2 -11 2 -11 2 -10 3 -11 3 -11 3 -11 4 -11 3 -11 4 -11 4 -11 4 -11 4 -10 4 -11 4 -10 4 -10 4 -10 4 -10 4 -10 4 -10 4 -10 4 -10 4 -9 4 -9 0 0 3 -9 3 -10 3 -9 2 -10 3 -8 3 -9 3 -9 2 -9 2 -9 1 -9 1 -9 1 -9 1 -9 1 -8 0 -9 0 -9 0 -9 0 -8 0 -8 0 -8 0 -8 -1 -8 -1 -9 -1 -8 -1 -8 -1 -8 0 0 0 0 0 0 0 0 0 0 ]
LOC/COUNT: 462 | EXTRACTED SUB30: 21.63 | RAW STRING: CSI_DATA,AP,98:F4:AB:29:67:94,-65,11,1,4,1,1,1,0,0,0,0,-96,0,6,1,59592024,0,84,0,0,59.9749,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -5 18 -5 18 -6 19 -7 18 -7 19 -9 18 -9 19 -9 19 -9 19 -12 19 -11 20 -12 18 -13 20 -12 20 -11 18 -12 21 -11 18 -12 19 -12 17 -12 18 -13 18 -12 19 -13 17 -12 17 -12 18 -13 17 0 0 -11 18 -11 20 -10 17 -10 19 -9 16 -10 17 -10 17 -10 17 -8 17 -8 19 -7 18 -8 17 -7 18 -6 18 -5 19 -4 18 -5 19 -5 17 -5 18 -4 18 -5 18 -4 17 -4 18 -3 18 -3 17 -2 16 0 0 0 0 0 0 0 0 0 0 ]
LOC/COUNT: 463 | EXTRACTED SUB30: 23.02 | RAW STRING: CSI_DATA,AP,98:F4:AB:29:67:94,-65,11,1,4,1,1,1,0,0,0,0,-96,0,6,1,59681891,0,84,0,0,60.0648,384,[84 -64 4 0 0 0 0 0 0 0 0 0 20 4 20 5 21 5 21 6 22 6 21 7 21 8 21 9 22 9 21 10 22 10 21 10 22 11 21 12 21 11 22 13 20 12 21 11 20 12 20 13 19 14 19 13 19 13 20 13 19 13 20 12 0 0 19 12 20 12 19 12 19 11 17 11 18 11 17 11 18 10 18 10 19 9 19 9 18 9 18 8 18 7 19 7 18 6 20 7 18 6 18 6 18 5 19 5 18 6 19 5 19 4 17 4 17 3 0 0 0 0 0 0 0 0 0 0 ]
LOC/COUNT: 464 | EXTRACTED SUB30: 26.25 | RAW STRING: CSI_DATA,AP,98:F4:AB:29:67:94,-64,11,1,4,1,1,1,0,0,0,0,-96,0,6,1,59771738,0,84,0,0,60.1547,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -22 -13 -20 -14 -22 -14 -21 -17 -21 -17 -20 -15 -21 -16 -21 -17 -20 -18 -20 -18 -20 -19 -20 -19 -19 -20 -19 -19 -19 -19 -20 -21 -18 -19 -18 -19 -17 -20 -18 -19 -18 -20 -18 -20 -17 -19 -16 -20 -17 -20 -17 -19 0 0 -17 -18 -18 -18 -17 -18 -17 -16 -15 -16 -17 -17 -17 -16 -17 -15 -17 -14 -18 -13 -18 -12 -17 -13 -17 -12 -18 -11 -18 -11 -18 -11 -19 -11 -17 -9 -19 -9 -18 -8 -18 -8 -18 -8 -18 -8 -18 -8 -17 -7 -17 -6 0 0 0 0 0 0 0 0 0 0 ]
LOC/COUNT: 465 | EXTRACTED SUB30: 15.56 | RAW STRING: CSI_DATA,AP,98:F4:AB:29:67:94,-62,11,1,4,1,1,1,0,0,0,0,-96,0,6,1,59861862,0,84,0,0,60.2448,384,[84 -64 4 0 0 0 0 0 0 0 0 0 10 4 10 10 13 7 14 9 13 9 15 7 13 11 12 7 14 9 11 10 12 11 12 11 13 13 13 11 13 11 12 13 11 11 12 9 11 10 12 11 10 10 12 10 10 10 11 10 11 11 12 10 0 0 12 8 11 9 11 9 10 6 9 7 12 7 10 7 11 6 10 6 11 5 10 5 9 5 10 5 11 4 11 3 11 3 12 3 11 3 10 3 10 1 11 3 10 2 11 1 11 1 11 0 10 -1 0 0 0 0 0 0 0 0 0 0 ]
LOC/COUNT: 466 | EXTRACTED SUB30: 14.42 | RAW STRING: CSI_DATA,AP,98:F4:AB:29:67:94,-61,11,1,4,1,1,1,0,0,0,0,-96,0,6,1,59951663,0,84,0,0,60.3346,384,[84 -64 4 0 0 0 0 0 0 0 0 0 15 3 14 4 15 4 15 4 15 5 14 5 14 5 14 5 15 6 14 7 14 7 13 8 13 8 14 8 13 7 14 8 13 7 13 7 12 7 12 7 12 7 13 7 11 7 11 8 12 8 11 6 0 0 12 6 13 6 11 5 12 5 11 5 12 4 11 4 11 3 11 3 12 3 11 2 10 3 10 3 10 2 11 1 10 1 11 1 11 0 10 0 10 -1 10 0 10 -1 10 0 10 -1 9 -1 9 -2 0 0 0 0 0 0 0 0 0 0 ]
LOC/COUNT: 467 | EXTRACTED SUB30: 21.00 | RAW STRING: CSI_DATA,AP,98:F4:AB:29:67:94,-61,11,1,4,1,1,1,0,0,0,0,-96,0,6,1,60041565,0,84,0,0,60.4245,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -21 8 -20 6 -21 6 -23 6 -21 6 -22 3 -24 3 -22 3 -23 4 -23 3 -23 4 -23 3 -24 2 -23 1 -22 1 -24 1 -22 2 -22 0 -21 0 -22 0 -21 -1 -21 -1 -21 0 -21 0 -21 0 -21 1 0 0 -20 0 -20 2 -20 1 -19 1 -18 1 -19 1 -18 1 -18 2 -17 3 -17 4 -17 5 -16 4 -16 4 -16 4 -16 5 -16 5 -16 5 -15 6 -16 5 -15 6 -14 6 -14 6 -14 7 -13 7 -13 7 -13 7 0 0 0 0 0 0 0 0 0 0 ]
LOC/COUNT: 468 | EXTRACTED SUB30: 22.83 | RAW STRING: CSI_DATA,AP,98:F4:AB:29:67:94,-61,11,1,4,1,1,1,0,0,0,0,-96,0,6,1,60131511,0,84,0,0,60.5144,384,[84 -64 4 0 0 0 0 0 0 0 0 0 19 15 18 16 18 17 18 17 17 18 16 18 16 19 16 18 16 19 15 20 15 20 15 21 14 20 14 21 13 21 14 22 13 22 12 20 11 21 11 21 11 20 11 21 11 19 11 20 11 20 12 20 0 0 11 19 11 19 12 19 11 17 10 17 11 17 11 17 12 16 12 15 12 15 13 14 12 14 12 14 13 13 12 13 13 13 13 13 13 12 13 12 13 10 13 11 13 10 14 10 14 9 13 9 13 8 0 0 0 0 0 0 0 0 0 0 ]
LOC/COUNT: 469 | EXTRACTED SUB30: 23.32 | RAW STRING: CSI_DATA,AP,98:F4:AB:29:67:94,-61,11,1,4,1,1,1,0,0,0,0,-96,0,6,1,60221473,0,84,0,0,60.6044,384,[84 -64 4 0 0 0 0 0 0 0 0 0 19 15 18 15 19 17 18 17 18 18 16 17 16 18 16 18 17 19 16 20 16 21 15 21 15 21 14 21 14 20 14 22 14 20 13 20 12 20 13 21 13 20 13 20 12 20 12 19 12 20 12 19 0 0 12 18 13 19 12 18 13 17 11 16 13 16 12 16 13 15 13 15 14 14 14 13 13 14 13 13 14 12 14 12 14 11 15 12 14 10 14 10 15 9 15 9 14 9 16 9 15 8 14 8 14 7 0 0 0 0 0 0 0 0 0 0 ]
LOC/COUNT: 470 | EXTRACTED SUB30: 23.41 | RAW STRING: CSI_DATA,AP,98:F4:AB:29:67:94,-61,11,1,4,1,1,1,0,0,0,0,-96,0,6,1,60319965,0,84,0,0,60.7028,384,[84 -64 4 0 0 0 0 0 0 0 0 0 1 23 -1 23 -1 24 -2 24 -2 25 -2 24 -3 25 -4 24 -4 24 -6 25 -6 25 -6 25 -7 25 -7 25 -7 24 -7 26 -6 23 -7 24 -7 23 -7 23 -7 23 -6 23 -7 22 -7 22 -8 22 -6 22 0 0 -6 21 -5 22 -4 21 -5 21 -4 19 -4 20 -4 20 -3 20 -2 19 -1 20 -1 19 -1 18 -1 19 0 18 1 19 1 18 1 19 1 17 2 18 3 17 2 17 3 17 3 17 4 17 4 15 4 15 0 0 0 0 0 0 0 0 0 0 ]
LOC/COUNT: 471 | EXTRACTED SUB30: 17.49 | RAW STRING: CSI_DATA,AP,98:F4:AB:29:67:94,-61,11,1,4,1,1,1,0,0,0,0,-96,0,6,1,60404159,0,84,0,0,60.7871,384,[84 -64 4 0 0 0 0 0 0 0 0 0 12 -15 14 -14 14 -15 14 -14 15 -14 16 -13 16 -12 16 -13 17 -12 17 -12 16 -13 17 -12 17 -12 18 -11 17 -10 18 -11 17 -10 17 -10 17 -9 16 -8 17 -9 17 -9 16 -9 15 -9 15 -9 16 -10 0 0 16 -9 15 -9 15 -9 14 -10 14 -9 14 -9 14 -9 14 -9 13 -9 11 -10 11 -11 11 -10 11 -11 11 -10 10 -11 10 -11 10 -11 9 -11 10 -11 9 -11 9 -11 9 -11 8 -11 7 -12 7 -12 7 -12 0 0 0 0 0 0 0 0 0 0 ]
LOC/COUNT: 472 | EXTRACTED SUB30: 23.09 | RAW STRING: CSI_DATA,AP,98:F4:AB:29:67:94,-61,11,1,4,1,1,1,0,0,0,0,-96,0,6,1,60492336,0,84,0,0,60.8752,384,[84 -64 4 0 0 0 0 0 0 0 0 0 10 20 9 20 8 22 8 22 8 22 7 22 7 23 7 23 6 23 6 24 5 24 5 24 4 24 4 24 4 24 3 25 3 24 3 24 3 23 3 22 3 23 2 22 2 22 2 22 2 23 2 22 0 0 3 21 3 21 2 21 3 21 3 19 4 19 3 19 4 18 4 18 5 18 5 18 5 17 6 17 6 17 6 17 6 17 7 17 7 15 8 15 8 14 8 15 8 14 8 14 8 13 8 13 9 13 0 0 0 0 0 0 0 0 0 0 ]
LOC/COUNT: 473 | EXTRACTED SUB30: 14.42 | RAW STRING: CSI_DATA,AP,98:F4:AB:29:67:94,-62,11,1,4,1,1,1,0,0,0,0,-96,0,6,1,60581483,0,84,0,0,60.9644,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -16 -5 -11 -4 -14 -1 -13 -4 -15 -7 -14 -7 -12 -6 -13 -5 -14 -7 -14 -7 -13 -6 -13 -8 -13 -8 -13 -8 -13 -8 -14 -7 -12 -7 -14 -7 -13 -7 -13 -8 -12 -7 -13 -8 -12 -7 -11 -7 -12 -8 -11 -7 0 0 -12 -6 -12 -6 -11 -5 -13 -5 -11 -5 -12 -6 -11 -5 -12 -5 -11 -4 -13 -4 -12 -4 -11 -3 -11 -3 -10 -3 -12 -2 -11 -1 -12 -3 -11 -3 -11 -1 -11 -1 -10 -2 -11 0 -11 -1 -11 -1 -10 -1 -10 0 0 0 0 0 0 0 0 0 0 0 ]
LOC/COUNT: 474 | EXTRACTED SUB30: 10.20 | RAW STRING: CSI_DATA,AP,98:F4:AB:29:67:94,-62,11,1,4,1,1,1,0,0,0,0,-96,0,6,1,60673987,0,84,0,0,61.0569,384,[84 -64 4 0 0 0 0 0 0 0 0 0 1 10 2 9 2 10 1 9 2 11 1 10 1 10 0 10 0 11 0 11 -1 11 -1 11 -1 11 -1 11 -1 10 -1 11 -1 10 0 11 -1 10 -1 10 -1 10 -1 10 -2 10 -1 10 -2 10 -2 10 0 0 -1 9 0 10 0 9 0 9 0 9 0 8 0 8 0 9 0 8 1 9 1 8 0 8 1 8 1 8 2 8 2 7 2 8 2 8 2 7 2 7 2 7 3 7 2 8 3 7 2 7 2 6 0 0 0 0 0 0 0 0 0 0 ]
LOC/COUNT: 475 | EXTRACTED SUB30: 10.00 | RAW STRING: CSI_DATA,AP,98:F4:AB:29:67:94,-62,11,1,4,1,1,1,0,0,0,0,-96,0,6,1,60763971,0,84,0,0,61.1469,384,[84 -64 4 0 0 0 0 0 0 0 0 0 3 8 4 9 4 9 4 8 3 9 3 10 2 9 2 9 2 10 2 9 2 10 1 10 1 11 1 11 1 10 1 10 1 10 1 10 1 10 0 10 1 9 0 10 0 9 0 9 0 10 0 10 0 0 1 10 1 9 1 9 1 9 1 8 1 9 1 8 1 8 1 8 2 8 2 8 2 7 2 8 2 8 3 8 3 8 2 8 3 7 3 7 3 7 3 7 3 7 3 7 4 7 3 6 4 6 0 0 0 0 0 0 0 0 0 0 ]
LOC/COUNT: 476 | EXTRACTED SUB30: 25.63 | RAW STRING: CSI_DATA,AP,98:F4:AB:29:67:94,-62,11,1,4,1,1,1,0,0,0,0,-96,0,6,1,60852359,0,84,0,0,61.2353,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -25 -1 -25 -1 -26 -2 -25 -4 -26 -4 -24 -4 -25 -4 -25 -5 -26 -5 -26 -7 -25 -7 -27 -7 -26 -7 -27 -8 -25 -8 -26 -9 -25 -7 -25 -8 -24 -9 -24 -9 -24 -9 -25 -9 -23 -8 -23 -8 -24 -9 -23 -8 0 0 -24 -8 -24 -8 -23 -8 -23 -6 -21 -6 -23 -6 -22 -6 -21 -5 -22 -4 -23 -3 -22 -3 -21 -3 -21 -3 -21 -2 -21 -2 -21 -1 -22 -1 -20 0 -21 1 -20 1 -20 1 -20 1 -20 1 -20 2 -19 2 -18 2 0 0 0 0 0 0 0 0 0 0 ]
LOC/COUNT: 477 | EXTRACTED SUB30: 23.77 | RAW STRING: CSI_DATA,AP,98:F4:AB:29:67:94,-62,11,1,4,1,1,1,0,0,0,0,-96,0,6,1,60941592,0,84,0,0,61.3245,384,[84 -64 4 0 0 0 0 0 0 0 0 0 24 0 23 0 25 3 24 2 24 3 23 3 25 4 25 5 25 5 25 7 25 6 26 7 25 8 24 8 23 8 26 9 23 7 24 7 23 7 23 8 23 9 23 8 23 8 22 9 22 9 22 8 0 0 21 7 23 7 21 7 23 6 21 6 21 6 21 5 21 6 20 4 21 3 20 2 20 3 20 3 20 2 21 1 20 0 21 1 20 0 19 -1 20 -1 19 0 18 -1 19 -1 19 -2 18 -2 18 -3 0 0 0 0 0 0 0 0 0 0 ]
LOC/COUNT: 478 | EXTRACTED SUB30: 20.40 | RAW STRING: CSI_DATA,AP,98:F4:AB:29:67:94,-62,11,1,4,1,1,1,0,0,0,0,-96,0,6,1,61031243,0,84,0,0,61.4141,384,[84 -64 4 0 0 0 0 0 0 0 0 0 21 -3 20 -3 22 -2 21 -1 23 -1 20 0 22 0 22 1 23 1 23 2 23 2 23 2 23 3 23 4 21 3 24 3 21 3 23 3 21 3 21 4 21 4 21 4 21 4 21 4 20 4 20 3 0 0 20 3 21 3 20 2 21 1 19 2 20 2 19 2 19 1 18 0 20 -1 19 -1 18 0 18 -1 17 -1 19 -3 17 -3 18 -3 17 -3 17 -4 17 -4 16 -4 16 -4 17 -4 16 -6 15 -5 15 -5 0 0 0 0 0 0 0 0 0 0 ]
LOC/COUNT: 479 | EXTRACTED SUB30: 22.20 | RAW STRING: CSI_DATA,AP,98:F4:AB:29:67:94,-62,11,1,4,1,1,1,0,0,0,0,-96,0,6,1,61121784,0,84,0,0,61.5047,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -5 -22 -4 -22 -3 -22 -3 -23 -2 -23 -1 -23 0 -23 1 -24 1 -23 1 -24 1 -25 2 -24 2 -25 2 -25 2 -23 2 -25 2 -23 2 -23 4 -22 4 -22 4 -23 4 -22 4 -22 3 -22 3 -22 4 -22 0 0 3 -21 3 -22 2 -21 1 -21 2 -20 2 -21 2 -20 1 -20 1 -20 0 -20 -1 -20 -1 -19 -2 -19 -1 -19 -2 -19 -2 -19 -3 -19 -3 -18 -3 -18 -3 -18 -3 -17 -3 -17 -3 -17 -5 -17 -4 -16 -4 -16 0 0 0 0 0 0 0 0 0 0 ]
LOC/COUNT: 480 | EXTRACTED SUB30: 25.32 | RAW STRING: CSI_DATA,AP,98:F4:AB:29:67:94,-62,11,1,4,1,1,1,0,0,0,0,-96,0,6,1,61211656,0,84,0,0,61.5946,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -12 -23 -11 -23 -11 -24 -11 -24 -10 -25 -9 -24 -9 -25 -9 -25 -9 -26 -7 -26 -7 -27 -6 -28 -7 -28 -6 -28 -6 -27 -5 -28 -5 -27 -5 -26 -5 -25 -4 -26 -5 -25 -4 -26 -5 -25 -3 -25 -4 -25 -5 -25 0 0 -5 -24 -5 -24 -5 -24 -5 -23 -5 -22 -6 -22 -6 -22 -7 -21 -7 -21 -7 -21 -8 -20 -7 -19 -8 -19 -9 -20 -9 -19 -9 -19 -10 -19 -9 -17 -10 -18 -10 -16 -10 -17 -11 -17 -11 -16 -11 -16 -10 -15 -11 -15 0 0 0 0 0 0 0 0 0 0 ]
LOC/COUNT: 481 | EXTRACTED SUB30: 23.09 | RAW STRING: CSI_DATA,AP,98:F4:AB:29:67:94,-62,11,1,4,1,1,1,0,0,0,0,-96,0,6,1,61304610,0,84,0,0,61.6875,384,[84 -64 4 0 0 0 0 0 0 0 0 0 2 22 2 22 1 24 1 23 0 24 -1 22 -1 24 -1 24 -1 24 -3 24 -3 24 -4 25 -4 24 -5 24 -5 23 -6 26 -5 24 -5 23 -6 23 -5 23 -6 23 -5 23 -6 22 -7 22 -7 22 -6 22 0 0 -5 21 -5 22 -4 21 -4 22 -4 19 -4 21 -4 20 -3 19 -3 19 -2 19 -1 20 -2 19 -2 19 0 19 0 19 0 18 0 19 0 18 2 19 2 17 2 17 2 17 2 18 3 17 2 16 3 16 0 0 0 0 0 0 0 0 0 0 ]
LOC/COUNT: 482 | EXTRACTED SUB30: 14.87 | RAW STRING: CSI_DATA,AP,98:F4:AB:29:67:94,-61,11,1,4,1,1,1,0,0,0,0,-96,0,6,1,61394719,0,84,0,0,61.7776,384,[84 -64 4 0 0 0 0 0 0 0 0 0 16 -2 14 1 17 6 15 5 15 2 14 4 16 3 15 5 16 4 16 6 15 6 16 6 15 7 15 5 14 5 16 6 15 5 15 5 13 5 15 4 14 5 14 4 14 5 14 5 14 5 14 4 0 0 14 2 15 3 14 2 14 2 12 3 13 1 14 1 12 0 13 0 14 0 13 0 12 0 12 0 12 -1 12 -3 11 -2 13 -3 11 -3 13 -3 11 -4 12 -4 10 -4 11 -5 11 -4 10 -4 10 -5 0 0 0 0 0 0 0 0 0 0 ]
LOC/COUNT: 483 | EXTRACTED SUB30: 17.89 | RAW STRING: CSI_DATA,AP,98:F4:AB:29:67:94,-61,11,1,4,1,1,1,0,0,0,0,-96,0,6,1,61482633,0,84,0,0,61.8655,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -12 14 -12 13 -15 13 -14 12 -15 11 -14 11 -15 12 -16 10 -15 11 -17 11 -16 12 -16 11 -16 11 -17 10 -16 9 -18 11 -16 10 -17 9 -17 9 -17 8 -18 8 -17 8 -16 9 -16 8 -16 8 -15 9 0 0 -15 8 -16 9 -15 9 -15 9 -15 8 -14 9 -15 9 -14 8 -13 9 -14 10 -13 11 -13 10 -12 10 -12 10 -12 11 -11 11 -12 11 -11 11 -12 11 -11 11 -11 11 -11 11 -10 11 -9 11 -9 11 -9 11 0 0 0 0 0 0 0 0 0 0 ]
LOC/COUNT: 484 | EXTRACTED SUB30: 25.18 | RAW STRING: CSI_DATA,AP,98:F4:AB:29:67:94,-61,11,1,4,1,1,1,0,0,0,0,-96,0,6,1,61572036,0,84,0,0,61.955,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -6 -23 -6 -23 -5 -25 -4 -25 -4 -26 -3 -24 -2 -25 -3 -26 -2 -26 0 -26 0 -27 0 -27 1 -27 1 -27 1 -26 1 -28 2 -26 1 -26 2 -25 2 -26 2 -26 2 -25 3 -25 3 -24 3 -25 3 -25 0 0 2 -24 2 -25 2 -24 2 -24 2 -22 1 -23 1 -23 0 -22 0 -22 -1 -23 -1 -22 -2 -21 -2 -22 -2 -22 -2 -22 -3 -21 -3 -22 -3 -20 -4 -21 -4 -20 -4 -21 -5 -20 -5 -21 -5 -20 -4 -19 -6 -18 0 0 0 0 0 0 0 0 0 0 ]
LOC/COUNT: 485 | EXTRACTED SUB30: 9.06 | RAW STRING: CSI_DATA,AP,98:F4:AB:29:67:94,-61,11,1,4,1,1,1,0,0,0,0,-96,0,6,1,61664581,0,84,0,0,62.0475,384,[84 -64 4 0 0 0 0 0 0 0 0 0 5 8 4 9 5 10 4 9 4 10 4 9 3 9 3 10 3 10 3 10 3 10 3 11 2 10 2 10 2 10 2 11 2 10 2 10 1 10 2 10 1 10 1 10 1 10 1 10 1 9 2 9 0 0 2 9 2 9 2 9 2 9 2 8 2 8 1 8 2 8 2 8 3 8 3 8 3 7 3 7 3 7 3 7 3 7 3 7 3 6 4 7 4 6 4 6 4 6 4 6 4 6 4 6 4 5 0 0 0 0 0 0 0 0 0 0 ]
LOC/COUNT: 486 | EXTRACTED SUB30: 24.60 | RAW STRING: CSI_DATA,AP,98:F4:AB:29:67:94,-61,11,1,4,1,1,1,0,0,0,0,-96,0,6,1,61753788,0,84,0,0,62.1366,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -18 17 -17 17 -18 18 -19 16 -20 17 -19 15 -20 15 -21 15 -21 16 -23 14 -23 14 -23 14 -24 13 -23 13 -22 12 -24 14 -22 13 -23 13 -22 11 -21 12 -22 12 -22 13 -23 12 -22 11 -22 11 -22 11 0 0 -20 12 -21 13 -19 12 -19 13 -18 12 -18 13 -18 13 -17 13 -17 13 -17 14 -17 14 -16 13 -16 14 -14 14 -15 15 -13 16 -14 16 -13 14 -13 15 -12 15 -12 16 -11 15 -12 16 -11 16 -11 15 -10 15 0 0 0 0 0 0 0 0 0 0 ]
LOC/COUNT: 487 | EXTRACTED SUB30: 20.52 | RAW STRING: CSI_DATA,AP,98:F4:AB:29:67:94,-61,11,1,4,1,1,1,0,0,0,0,-96,0,6,1,61845028,0,84,0,0,62.228,384,[84 -64 4 0 0 0 0 0 0 0 0 0 18 9 17 9 18 11 17 11 18 12 17 12 17 13 16 14 17 14 17 14 17 15 17 15 17 15 16 16 15 15 16 17 15 15 14 15 14 16 13 16 13 16 14 16 14 15 14 15 14 15 14 15 0 0 14 14 15 14 14 14 14 13 13 13 14 13 13 13 13 12 14 12 14 11 15 10 14 10 15 10 15 10 15 9 15 8 15 9 14 8 15 8 15 7 15 8 15 7 15 7 16 6 15 6 15 5 0 0 0 0 0 0 0 0 0 0 ]
LOC/COUNT: 488 | EXTRACTED SUB30: 22.47 | RAW STRING: CSI_DATA,AP,98:F4:AB:29:67:94,-61,11,1,4,1,1,1,0,0,0,0,-96,0,6,1,61931637,0,84,0,0,62.3146,384,[84 -64 4 0 0 0 0 0 0 0 0 0 2 -22 2 -23 3 -22 3 -23 3 -23 5 -22 5 -23 5 -22 6 -23 6 -22 7 -22 7 -23 8 -23 8 -23 8 -22 9 -23 8 -21 8 -21 8 -21 8 -21 9 -21 8 -21 8 -20 8 -20 8 -21 7 -20 0 0 7 -20 7 -21 7 -20 6 -20 6 -18 5 -19 5 -20 5 -19 5 -20 3 -19 3 -19 3 -18 3 -19 2 -19 2 -19 1 -19 1 -20 1 -18 0 -19 0 -18 0 -19 -1 -18 -2 -18 -2 -18 -1 -18 -2 -17 0 0 0 0 0 0 0 0 0 0 ]
LOC/COUNT: 489 | EXTRACTED SUB30: 24.02 | RAW STRING: CSI_DATA,AP,98:F4:AB:29:67:94,-61,11,1,4,1,1,1,0,0,0,0,-96,0,6,1,62021753,0,84,0,0,62.4047,384,[84 -64 4 0 0 0 0 0 0 0 0 0 22 -7 21 -6 24 -6 22 -6 24 -5 22 -4 24 -4 23 -4 24 -3 25 -2 25 -2 25 -1 25 -1 25 0 23 -1 26 0 24 -1 25 -1 24 0 24 0 24 0 24 0 24 0 24 1 24 1 23 0 0 0 22 -1 24 -1 22 -1 23 -2 21 -1 22 -2 21 -2 21 -3 20 -4 21 -4 20 -4 19 -3 20 -4 19 -4 20 -6 19 -7 20 -7 19 -6 19 -7 18 -7 18 -7 18 -8 19 -8 18 -8 17 -8 16 -8 0 0 0 0 0 0 0 0 0 0 ]
LOC/COUNT: 490 | EXTRACTED SUB30: 16.28 | RAW STRING: CSI_DATA,AP,98:F4:AB:29:67:94,-61,11,1,4,1,1,1,0,0,0,0,-96,0,6,1,62111912,0,84,0,0,62.4948,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -7 14 -5 15 -10 17 -9 15 -8 14 -10 12 -10 15 -10 13 -10 14 -12 14 -12 14 -12 13 -12 13 -12 13 -11 12 -13 14 -12 13 -12 12 -12 11 -12 12 -13 11 -12 11 -13 12 -12 12 -12 11 -11 11 0 0 -11 11 -11 13 -10 12 -11 12 -10 11 -10 11 -10 12 -9 11 -9 12 -9 12 -9 12 -9 12 -8 12 -7 12 -7 12 -7 12 -7 13 -6 12 -6 13 -6 12 -5 12 -6 12 -5 12 -5 12 -5 11 -4 12 0 0 0 0 0 0 0 0 0 0 ]
LOC/COUNT: 491 | EXTRACTED SUB30: 21.26 | RAW STRING: CSI_DATA,AP,98:F4:AB:29:67:94,-61,11,1,4,1,1,1,0,0,0,0,-96,0,6,1,62204365,0,84,0,0,62.5873,384,[84 -64 4 0 0 0 0 0 0 0 0 0 9 -18 8 -19 9 -18 9 -18 10 -19 10 -18 12 -17 11 -17 12 -18 13 -17 14 -18 14 -17 15 -17 15 -17 14 -16 15 -16 15 -16 13 -15 14 -15 15 -15 15 -14 15 -15 15 -13 15 -14 16 -14 15 -15 0 0 14 -15 15 -15 14 -14 12 -15 13 -13 13 -14 14 -13 12 -14 12 -14 11 -15 11 -15 11 -13 12 -14 12 -15 10 -15 10 -16 10 -16 9 -15 10 -15 8 -16 10 -16 8 -15 9 -16 8 -16 8 -14 7 -15 0 0 0 0 0 0 0 0 0 0 ]
